#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
10	0	0	0	0	0	0	0	0	0	0	44	19	2	9	14	13	7	17	14	6	7	4	5	5	8	13	16	3	11	3	21	2	29	9	4	13	16	8	1	8	2	14	2	4	9	5	5	4	16	9	11	2	8	3	16	11	7	7	7	25	18	4	17	3	6	7	4	8	4	2	15	6	9	4	6	3	9	11	17	8	4	7	6	14	13	11	4	0	1	7	16	10	16	23	0	3	2	5	6
11	0	0	0	0	0	0	0	0	0	0	0	133	2	39	45	48	16	47	27	24	17	11	6	40	15	22	31	7	11	52	30	8	90	9	16	19	24	13	9	13	8	35	4	6	27	4	16	16	49	35	30	9	14	14	53	25	7	20	25	60	27	15	116	16	6	37	10	15	10	15	13	14	69	6	13	10	10	54	15	11	11	18	17	15	25	29	2	1	0	19	25	17	73	43	0	9	2	5	5
12	0	0	0	0	0	0	0	0	0	0	0	0	18	3	3	1	2	2	6	4	0	3	1	1	5	0	2	1	7	4	5	5	3	3	2	2	6	1	0	3	2	4	5	2	3	4	1	1	3	5	2	3	7	12	2	2	1	4	8	4	1	6	0	2	2	4	2	1	0	1	7	4	5	4	3	2	1	2	6	1	1	0	1	6	3	3	3	1	0	1	6	2	2	1	0	1	6	5	1
13	0	0	0	0	0	0	0	0	0	0	0	0	0	147	34	29	33	36	28	31	28	12	6	31	9	27	24	3	17	43	42	7	53	9	9	68	30	18	8	28	12	35	8	20	21	13	14	19	42	33	60	34	24	24	43	25	10	15	53	32	45	23	35	22	9	28	11	15	8	29	14	15	30	23	19	6	13	44	23	15	17	15	18	18	47	23	10	0	4	27	17	11	39	30	3	4	3	14	11
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	34	14	33	28	27	22	9	4	21	9	21	31	5	8	49	27	3	66	4	10	18	11	18	6	11	3	30	1	3	16	11	13	9	33	36	41	3	15	18	63	16	14	14	29	40	22	8	96	13	5	25	7	11	5	17	15	8	39	9	20	6	18	74	12	20	16	15	12	11	8	46	6	1	3	34	18	29	51	37	1	4	6	16	4
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	26	20	21	43	26	18	4	36	10	54	20	2	8	55	24	4	52	7	18	16	17	11	9	9	5	37	1	6	34	4	14	13	54	30	24	2	18	21	59	15	16	15	25	22	21	17	36	19	8	22	6	23	7	51	13	16	74	6	14	7	4	88	15	15	13	6	28	12	13	22	6	2	3	21	17	38	44	24	2	5	2	6	7
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	18	36	18	17	9	16	17	33	19	29	5	18	25	22	11	32	6	17	23	22	13	32	100	39	38	4	10	34	9	18	10	69	61	30	22	20	55	57	89	13	39	17	27	10	19	14	53	13	40	15	20	5	16	23	40	21	23	18	6	8	29	46	20	69	15	11	37	28	12	11	4	2	14	10	14	18	14	2	5	17	6	38
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	25	19	10	2	6	16	11	17	23	3	10	24	40	4	80	7	12	35	18	8	8	8	6	27	3	7	21	16	14	12	32	32	82	10	18	11	59	17	8	17	21	35	34	11	37	19	12	23	9	20	7	21	19	10	39	5	12	7	8	26	9	23	13	13	16	18	34	23	10	2	0	56	17	12	30	20	1	10	5	12	6
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	20	13	6	8	12	55	11	68	8	16	22	48	15	55	10	44	17	41	19	24	28	18	66	4	4	37	17	39	6	42	65	30	12	23	35	49	44	24	55	15	43	23	21	26	58	19	150	36	9	19	11	31	41	32	9	22	6	12	37	45	8	31	14	24	58	35	14	7	2	3	29	11	10	34	28	2	6	2	15	16
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	15	12	1	20	14	25	22	6	13	37	27	5	35	3	16	23	14	19	13	20	7	36	4	8	27	15	24	6	36	29	31	15	21	17	53	14	10	16	42	27	21	16	39	12	12	25	3	36	4	44	14	16	37	3	11	12	15	48	11	15	22	11	21	17	19	18	5	2	4	18	16	30	11	23	4	11	5	6	11
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	17	5	6	13	11	18	5	8	19	17	7	38	3	4	10	11	8	9	11	7	30	4	7	18	3	19	7	20	25	16	7	6	16	35	17	3	15	29	20	15	10	16	22	2	27	1	10	7	12	10	7	13	10	14	2	8	25	12	11	7	8	11	9	24	20	2	2	1	17	27	18	10	19	1	2	7	7	6
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	2	7	5	9	15	4	7	16	9	6	19	0	7	9	15	9	4	14	4	17	2	6	16	7	7	6	13	15	13	5	12	7	12	10	3	4	7	8	12	22	12	7	6	11	1	13	6	14	7	2	14	4	5	7	4	14	7	7	5	7	9	15	6	8	2	1	3	6	15	6	11	15	4	2	4	2	3
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	8	3	9	2	10	3	9	2	2	1	1	7	7	1	3	19	7	11	4	5	9	5	4	5	7	9	5	5	6	10	14	7	6	11	4	3	2	9	6	12	3	10	3	2	3	4	16	11	5	3	6	1	2	2	2	1	4	2	3	13	6	3	3	0	1	6	7	9	9	4	0	4	5	1	2
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	3	22	13	1	5	31	13	2	31	1	5	20	8	23	10	13	4	21	3	1	20	8	7	6	24	22	15	7	6	10	33	15	3	6	13	21	10	12	26	13	15	11	7	10	11	28	8	6	71	3	6	2	8	44	6	7	18	3	15	9	14	10	3	0	4	13	8	15	18	12	5	2	0	9	3
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	4	10	14	26	10	20	8	33	4	18	14	13	6	14	20	18	16	0	3	13	8	14	6	27	19	20	4	17	25	20	45	19	41	12	32	7	9	9	30	13	38	11	10	12	3	38	20	9	2	6	3	9	15	65	5	8	18	7	38	17	12	4	0	1	4	10	6	19	21	2	6	7	8	4
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	13	0	13	24	18	2	32	6	9	13	9	16	7	10	2	30	1	3	15	7	7	3	41	20	17	2	11	7	34	19	13	5	6	21	15	9	21	7	5	19	9	23	5	32	9	10	36	4	9	4	5	38	9	11	11	8	18	11	20	12	4	2	1	11	15	25	20	10	1	2	6	4	7
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	4	18	25	29	18	35	8	16	22	37	26	15	23	12	137	1	12	33	11	54	7	74	88	32	7	29	22	101	25	13	23	18	20	22	24	34	45	12	113	18	13	9	13	29	18	33	5	21	12	12	21	52	10	13	6	13	26	35	13	11	3	6	25	20	20	27	16	2	3	5	8	8
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	11	4	11	5	7	4	1	4	7	1	3	6	0	9	2	6	1	7	7	0	8	7	4	2	2	7	7	8	9	11	3	10	6	4	1	11	3	6	1	2	4	2	12	7	1	2	2	4	3	1	12	8	5	3	3	22	7	1	3	2	1	3	1	0	3	6	3	0	3	1	1
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	9	14	10	22	11	8	7	26	2	7	27	10	19	7	20	7	11	6	10	14	23	18	5	12	20	16	19	16	18	18	15	9	18	12	19	2	13	7	6	2	3	32	11	14	3	9	11	16	12	19	5	18	4	3	38	14	4	15	0	0	10	22	4	8	14	4	2	7	10	6
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	25	8	63	5	9	28	12	25	11	14	8	50	1	13	38	4	19	10	49	35	34	9	11	19	59	31	11	11	20	28	27	22	68	14	6	26	8	27	6	25	14	15	82	11	7	5	15	105	14	12	20	13	30	17	15	23	8	1	1	24	21	10	20	25	0	7	0	11	9
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	8	51	11	15	56	48	9	12	15	4	35	4	17	24	11	20	14	41	31	59	11	21	12	49	30	18	16	40	36	53	22	26	24	16	24	10	5	4	14	16	17	27	8	22	7	19	20	23	29	13	12	10	21	50	18	5	1	3	46	21	13	36	23	2	13	8	14	9
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	7	4	4	6	33	2	2	7	4	15	1	1	9	4	17	6	17	13	11	3	5	6	8	15	5	7	15	7	10	6	6	3	5	16	4	3	2	1	16	4	5	3	7	8	4	10	12	6	5	5	4	10	14	6	6	1	1	6	6	4	6	7	1	1	2	5	3
32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	5	27	57	22	22	15	24	10	63	2	11	32	15	30	19	73	66	88	6	33	23	111	24	15	20	45	128	75	26	111	23	14	63	15	33	20	36	24	15	82	8	28	8	18	99	23	41	26	30	22	31	38	27	11	1	2	58	25	21	95	59	2	12	5	12	11
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	6	8	9	5	3	2	3	8	3	7	5	4	4	2	7	10	11	6	5	4	6	9	2	6	0	6	10	4	8	10	6	4	1	1	5	1	2	4	5	2	6	3	3	5	10	4	3	7	1	4	6	5	2	1	2	4	4	1	2	10	3	2	1	1	2
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	20	17	6	26	15	5	12	3	1	7	4	10	1	26	20	18	3	10	11	26	13	7	15	9	20	16	12	17	16	20	33	26	6	24	10	9	28	17	6	3	7	11	15	19	5	28	1	2	19	11	5	9	1	1	6	8	8	25	15	0	7	2	11	3
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	32	4	15	10	8	28	2	17	13	9	15	21	35	18	85	11	14	18	41	11	15	12	43	42	30	17	22	19	10	30	5	8	4	18	13	8	18	13	10	5	9	19	15	25	8	20	9	11	67	14	7	3	1	41	13	9	24	18	0	5	4	8	5
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	15	17	16	15	47	10	11	14	7	19	9	32	40	25	4	29	19	28	23	19	18	20	18	23	20	18	20	7	37	11	5	6	14	22	19	24	13	24	12	7	16	33	14	19	8	8	34	38	21	10	0	2	19	9	15	22	23	2	6	1	11	4
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	12	12	2	14	2	10	7	8	12	8	11	15	8	10	5	8	20	10	6	13	8	16	11	11	24	10	9	26	2	12	0	16	20	7	17	4	10	3	7	19	6	8	11	9	11	9	10	11	6	2	5	12	10	12	13	12	3	3	3	8	5
38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	33	11	18	1	8	9	5	11	11	20	13	19	9	11	15	30	17	12	16	8	8	7	6	10	13	13	22	19	9	8	12	8	35	18	6	4	6	6	12	9	10	60	1	8	21	9	8	9	2	2	11	6	9	14	7	1	7	4	8	12
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	26	29	4	20	26	8	15	12	36	34	17	12	23	35	52	56	11	26	17	18	10	11	15	44	12	26	9	15	17	16	23	60	20	10	11	11	4	18	36	14	57	8	5	33	21	12	10	1	4	13	16	10	15	12	4	2	7	3	24
40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	14	1	4	9	4	7	5	13	19	16	9	16	28	14	37	3	13	8	9	7	6	8	23	10	13	4	0	7	8	30	15	4	5	2	4	2	7	21	10	21	4	4	16	6	3	5	0	2	8	5	7	6	6	1	4	18	2	3
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	6	13	84	12	83	9	168	160	39	11	28	25	120	45	20	20	49	42	21	31	32	47	17	127	11	28	5	20	28	28	62	7	25	7	10	53	28	19	17	16	39	25	31	20	8	4	1	32	12	14	39	23	4	5	13	13	11
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	3	3	2	2	2	4	6	0	4	5	2	3	0	2	2	5	4	4	2	0	2	1	1	1	2	0	9	3	1	1	2	1	0	3	1	1	1	3	2	5	4	4	0	0	2	0	5	3	3	2	0	2	0	2	4
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	16	8	7	3	12	11	14	6	20	10	10	18	12	5	17	7	14	9	5	8	4	16	2	6	1	5	10	5	8	8	10	4	3	5	12	12	8	5	4	14	28	8	8	0	3	10	9	5	5	10	0	7	5	1	3
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	6	59	8	58	78	28	10	22	22	83	30	8	17	20	20	14	20	19	18	13	52	8	22	5	15	25	7	57	3	8	8	7	27	29	13	24	4	19	17	16	15	5	4	0	12	7	14	27	23	1	3	2	10	8
45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	4	3	12	8	14	0	13	6	7	6	12	6	5	17	9	17	8	9	3	12	3	4	1	4	19	5	4	5	5	6	8	6	18	10	4	7	3	10	15	9	3	0	1	5	11	6	7	6	5	5	4	4	2
46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	10	57	62	20	6	15	19	43	22	4	15	25	17	13	16	15	20	8	62	6	13	5	12	18	14	23	5	14	4	6	24	21	12	14	8	18	14	22	13	6	4	2	20	11	18	13	17	2	1	6	9	8
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	11	11	35	4	8	6	10	19	5	5	7	10	5	7	13	9	8	9	8	9	4	4	5	12	19	9	6	1	4	9	8	9	6	2	1	6	7	6	6	3	1	11	6	5	6	2	1	1	5	4	9
48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	212	42	13	13	22	263	38	17	23	30	58	30	30	57	32	17	78	13	27	11	28	24	33	92	6	26	11	16	55	25	23	35	10	38	32	27	21	9	4	2	32	14	28	49	35	2	8	9	10	20
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	49	7	15	35	176	33	13	17	29	42	27	22	43	39	6	88	5	14	7	18	24	16	66	17	16	12	8	41	27	24	24	7	50	26	38	16	7	4	0	29	12	22	33	21	4	9	7	3	10
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	15	30	16	53	33	22	28	32	32	43	25	39	24	10	35	14	15	6	10	18	16	49	23	11	8	14	48	21	31	14	14	20	17	41	14	14	6	7	70	26	19	29	34	4	10	9	23	14
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	5	12	6	15	11	4	8	6	4	5	8	6	4	8	4	5	5	3	10	15	4	7	4	4	2	6	4	4	21	3	4	12	8	3	6	1	2	11	11	4	2	5	1	3	2	4	6
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	10	17	25	49	20	12	15	20	10	11	36	6	31	4	10	6	6	24	19	14	13	4	11	11	17	20	13	13	14	5	8	12	14	26	4	5	11	13	7	15	18	3	3	21	14	9
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	36	68	5	17	21	19	10	15	20	24	8	27	4	9	10	11	42	30	19	12	11	7	7	25	46	11	22	9	14	19	17	11	13	1	2	16	23	7	18	8	4	0	16	3	21
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	28	16	25	37	67	33	23	77	27	12	68	15	23	7	46	28	34	147	13	26	10	4	78	34	29	40	14	41	34	32	15	9	2	6	48	21	30	64	49	2	5	5	18	18
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	15	48	21	25	17	18	19	76	2	41	9	14	4	12	50	26	22	19	8	10	6	22	62	19	21	7	14	41	20	11	12	0	2	19	17	15	17	16	5	6	9	4	13
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	29	7	24	16	4	11	23	7	27	5	2	8	7	15	16	4	11	5	10	3	12	12	7	6	9	7	17	12	9	9	1	1	20	8	9	7	15	3	3	5	13	4
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	17	27	16	13	15	64	12	39	14	11	6	8	19	26	13	4	9	6	10	13	43	11	14	8	6	36	18	13	7	0	3	11	5	9	19	15	2	9	8	4	6
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	28	31	10	21	15	1	46	3	15	8	14	14	6	24	7	31	3	13	27	14	30	9	21	14	21	28	12	4	2	1	22	22	8	22	18	1	4	3	6	9
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	43	17	47	29	10	36	10	15	11	17	31	10	56	6	22	5	12	33	29	38	20	49	10	21	31	33	9	0	0	37	50	11	76	52	1	3	2	8	13
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	15	31	12	7	25	6	11	13	8	15	14	19	11	18	5	7	23	19	39	11	11	5	17	24	17	10	2	1	49	19	10	17	28	4	2	5	11	6
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	20	14	13	19	5	17	9	14	15	13	18	7	6	10	11	15	25	15	10	7	14	11	21	7	8	2	4	12	21	10	16	15	4	10	3	10	7
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	17	4	26	7	30	11	16	12	13	81	9	17	7	15	43	15	14	11	14	11	22	28	30	6	1	4	33	26	18	50	46	2	9	6	8	4
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	12	46	12	14	2	5	24	28	15	13	12	13	16	18	38	19	19	13	12	33	15	10	9	4	3	17	6	12	13	14	2	4	8	10	14
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	9	9	4	10	8	4	15	14	1	4	7	5	13	8	4	19	3	2	20	8	6	11	2	1	12	8	4	9	10	0	4	2	4	3
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	20	14	10	15	20	33	34	10	26	11	19	42	27	23	20	11	14	24	37	17	11	2	2	34	18	13	28	21	1	6	10	15	9
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	2	12	6	7	27	9	2	4	4	9	8	11	3	9	5	3	31	7	4	1	2	2	5	4	7	6	12	0	1	2	3	4
