#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
12	0	0	0	0	0	0	0	0	0	0	0	0	618	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	11	0	0	0	3	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	6	2	2	0	5	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	6	1	1	1	6	0	0	0	2	5	0	0	0	0	0	0	2	4	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	5	4	11	0	0	0	0
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543	0	0	0	0	0	6	0	0	2	0	0	1	20	0	6	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	2	3	13	0	0	0	0	0	1	1	0	0	0	1	1	0	2	0	0	0	0	0	5
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1170	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	10	0	0	0	32	0	0	9	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	4	0	1	0	0	2	0
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	5	3	0	0	0	1	4	0	0	0	0	0	3	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	47	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2766	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	35	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	2	18	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	55	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479	4	0	0	1	0	0	21	1	1	0	1	0	0	0	0	0	0	2	0	0	1	35	0	0	0	7	0	0	0	0	0	0	4	0	1	1	0	0	0	0	0	7	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	8	0	0	1	1	3	0	6	0	0	0	0	0	2	1	3	1	0	0	0
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	2	0	3	1	0	7	4	0	0	1	0	1	0	5	0	0	3	1	6	0	0	0	0	3	2	0	0	1	3	0	0	0	5	0	0	0	4	5	0	0	6	0	0	2	0	0	0	7	0	5	0	0	0	0	0	0	6	1	1	1	0	0	0	0	11	6	0	0	2	4	0	0	0	0	1	0	0	0	2
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1653	0	5	5	0	0	0	24	0	1	0	4	0	1	0	0	0	0	57	19	0	0	0	0	2	0	0	1	0	0	3	15	0	0	44	0	0	0	0	0	26	0	12	6	0	0	0	3	0	1	0	0	0	0	0	0	1	13	2	0	0	0	10	0	3	16	25	0	0	0	1	0	0	1	2	0	0	0	5
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857	0	0	8	0	0	0	1	0	0	0	0	0	0	0	3	7	0	4	1	3	3	1	0	4	9	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	11	7	3	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	3	6	0	0	1	0	0
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	2	5	5	0	0	0	0	0	0	5	1	0	18	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	9	0	1	0	0	0	0	0	0	4	0	0	3	0	2
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986	0	2	3	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	35	9	0	0	16	0	8	0	0	0	1	1	2	1	0	0	0	2	3	3	0	0	0	0	0	0	0	10	0	3	0	0	16	5	16	6	0	0	0	0	0	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1095	0	1	0	0	1	0	0	0	0	0	0	20	5	4	0	7	0	3	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	7	0	0	0	2	2	0	0	0	0	0	0	1	0	3	1	0	0	0	0	6	0	0	0	20	0	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	6	0	0	0	0	0	0	14	0	0	0	3	0	0	0	14	0	0	0	0	2	0	3	0	3	0	0	0	0	0	0	3	0	1	2	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	0	2	0	0	8	0	2	1	0	4	4	0	0	0	0	3	0	1	1	0	3	0	0	0	0	0	0	0	2	6	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	6	5	0	0	2	0	0	0	12	1	0	0	0	3	0	1	0	1	3	0	0	0
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	35	100	0	0	7	0	0	0	0	0	70	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	25	117	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	917	0	0	15	1	2	0	0	0	26	0	6	0	0	0	1	0	0	2	2	8	0	0	0	0	0	0	5	0	0	8	1	0	0	9	0	1	0	1	0	0	0	1	3	0	0	1	0	0	0	10	0	2	0	0	0	0	5	1	1	1	0	9	0	0	1	0	0	0	0	3
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	3	0	6	0	1	0	3	0	14	0	1	0	0	0	0	1	1	2	2	0	0	2	0	0	1	0	20	4	3	0	0	1	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	1	0	3	0	0	1	0	0	1	0	0	0	0	0	0
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430	0	5	0	4	0	0	0	0	0	0	5	0	3	0	0	2	0	0	0	0	0	0	24	0	0	4	4	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1715	0	2	0	0	1	20	32	12	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	28	1	0	0	0	2	52	12	0	0	1	0	0	0	23	0	0	0	0	1	3	0	0	1	0	0	0	0
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	11	2	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	10	0	0	0	0	0	1	0	0	0	0	6	0	5	8	0	0	0	0	9	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	7	12	4	5	0	0	5	0	0	0	0	0	0	0	28
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1167	1	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803	0	0	0	0	0	2	0	1	0	0	0	4	0	0	0	0	26	3	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	6	0
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	0	0	0	14	0	6	0	0	0	0	1	1	0	0	0	0	2	0	1	3	0	0	0	1	0	0	0	9	2	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	3	0	0	0	1	0	0	0	4	0	0	0	0
38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	5	11	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	4	1	1	0	0	1	0	13	0	0	0	0	2	3	1	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1954	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	1	0	0	0	0	1	0	6	1	0	1	0	0	0	11	0	0	0	0	0	33	2	1	0	1	0	0	1	43	10	0	0	1	18	4	0	1	3	0	0	0	0
40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1508	0	2	2	0	0	1	8	0	0	0	0	0	1	0	10	0	1	0	14	0	0	4	1	0	1	0	0	0	0	8	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	5	5	0	0	0	8	19	1	1	11	0	2	0	0
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	9	0	0	0	0	0	0	4	1	0	2	0	0
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	0	0
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	0	3	5	12	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	0	1	12	0	8	0	1	0	0
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1098	0	0	2	0	0	0	0	0	13	0	0	0	0	10	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	24	0	0	0	15	0	0	0	0	0
45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	8	2	0	27	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	8	0	0	1	1	1	0	3	2	0	0	0	0	1	0	0	0	0	0	0
46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729	4	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	4	11	0	0	0	0	0	0	0	1	10	0	0	0	0	1	0	0	0	2	42	1	0	0	0	0	0	0
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	1	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	5	0	0	3	0	0	0	0
48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	0	1	0	0	1	0	0	23	3	0	0	0	0	4	0	0	0	4	1	2	0	0	1	0	3	0	0	0	0	0	3	0	0	15	0	0	0	2	3	0	0	0	1	3	7	1	9	2	3	0	5
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1347	0	0	0	0	0	0	15	0	0	0	70	0	0	0	0	1	0	1	0	0	0	0	0	12	0	0	0	17	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	1	0	5	0
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908	0	0	0	0	0	0	0	0	0	0	9	0	0	4	0	0	0	0	14	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	2	21	3	0	5	0	0	0	0	2	0	0	11
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	40	0	0	21	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	44	82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1891	0	0	5	0	0	0	0	0	68	0	0	25	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	9	107	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	614	3	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	3	0	0	3	0	0
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	3	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	37	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1808	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	41	0	1	0	0	26	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	11	0	0	0	0	0	3	0	0	2	0	18	0	6	0	0	4	0
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	2	0	0	0	0	4	0	0	0	0	0	0	0	3	0	1	2	0	1	1
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	3	0	0	3	2	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641	0	0	12	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	29	0	0	0	2	0	0	0
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1254	0	1	0	0	0	0	0	0	0	0	0	0	0	28	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	8	0	0	0	0	0	1
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2537	0	0	39	0	0	0	0	75	1	0	0	0	0	0	0	1	0	0	1	0	0	45	34	43	2	3	0	1	0	0	0	0	0	1	0	0	0	0
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	4	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	11	0	0	5	1	0	3	0	0	0	1
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	5	2	0	0	0	2	0	0	0	0	1	2	0	0	0	9	0	0	0	0	0	0	2	6	2	0	0	4	0	1	0	0	0	0	0	6
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1689	0	0	0	0	62	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	26	0	8	0	0	0	0	0	0	0	0	0	0	0	4
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	3	0	0	0	1	0	0	0	0	0	0	1	0	4	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1629	3	0	0	0	1	0	1	0	0	0	0	0	3	2	2	1	0	0	0	0	2	0	1	2	2	0	0	32	0	0	36	0	2
